Product ID,Product SKU,Product Name,Parent ID,Parent Name,Product Status,MRP
19132,ALFSNGDEE00000001,Deepak Makki Atta 500g,PALFDEE0008,Deepak Makki Atta 500g,active,27.3
19123,BFDSNGKWL00000003,Kwality Walls Double Chocolate 115Ml,PDAIKWL0018,Kwality Walls Double Chocolate 115 Ml,active,41.67
19122,BFDSNGKWL00000002,Kwality Walls Butterscotch 115Ml,PDAIKWL0020,Kwality Walls Butterscotch 115 Ml,active,33.33
19121,BTSBDCNVE00000002,Nivea Skin Creem Soft Moisturising 100 ml,PBTSNVE0004,Nivea Skin Crm Soft Moisturising 100 ml,active,155.39
19120,THPDCRCOL00000039,Colgate Toothpaste Cibaca Vedshakti 160 gm+ brush in side,PTHPCOL0002,"Colgate Cibaca Vedshakti, 160 gm( With TB Free Inside)",active,47
19119,CNPPROBRI00000001,Brijnandan Aloo Chips 180 Gm,PCNPBRI0002,Brijnandan Aloo Chips 180 Gm,active,36
19118,NKMPROBRI00000042,Brijnandan Peanut 170G,PDGPBRI0002,Brijnandan Peanut 170G,active,28.8
19116,NKMPROBRI00000040,Brijnandan Bikaneri Bhujia 1 Kg,PDGPBRI0006,Brijnandan Bikaneri Bhujia 1 Kg,active,220
19115,NKMPROBRI00000039,Brijnandan Roasted Chana 400G,PDGPBRI0008,Brijnandan Roasted Chana 400G,active,110
19114,NKMPROBRI00000038,Brijnandan Roasted Peanuts 450G,PDGPBRI0010,Brijnandan Roasted Peanuts 450G,active,170
19113,NKMPROBRI00000037,Brijnandan Punjabi Mixture 750 Gm,PDGPBRI0012,Brijnandan Punjabi Mixture 750 Gm,active,95
19112,NKMPROBRI00000036,Brijnandan All In One Mix 750G,PDGPBRI0014,Brijnandan All In One Mix 750G,active,95
19111,NKMPROBRI00000035,Brijnandan Navratan Mix 750G,PDGPBRI0016,Brijnandan Navratan Mix 750G,active,95
19110,NKMPROBRI00000034,Brijnanda Chidwa Mix 750G,PDGPBRI0018,Brijnanda Chidwa Mix 750G,active,180
19109,NKMPROBRI00000033,Brijnandan Madrasi Mixture 750G,PDGPBRI0020,Brijnandan Madrasi Mixture 750G,active,95
19108,NKMPROBRI00000032,Brijnandan Bikaneri Bhujia 750G,PDGPBRI0022,Brijnandan Bikaneri Bhujia 750G,active,180
19105,NKMPROGMF00000003,NS Super Masti Mungfali 400Gm,PDGPGMF0008,NS Super Masti Mungfali 400Gm,active,99
19103,NKMPROGMF00000001,NS Super Bombay Mixture 400Gm,PDGPGMF0012,NS Super Bombay Mixture 400Gm,active,99
19067,BFDSNGHAR00000007,Harvest Gold Brown Bread 400 Gm,PBREHAR0028,Harvest Gold Brown bread 350 gm,active,29.4
19066,BFDSNGHAR00000006,Harvest Gold 100 Atta Bread 450 gm,PBREHAR0026,Harvest Gold Atta Bread 500 gm,active,33.6
19065,BFDSNGHAR00000005,Harvest Gold Whole Wheat Bread 450 gm,PBREHAR0024,Harvest Gold Whole Wheat Bread 450 gm,active,40
19063,BNCBNCVAN00000015,Center Fresh Gum Peppermint Flavour 15 pc,PBNCVAN0258,CF MINT PP 8 DISP,active,8
19061,BNCBNCTTE00000003,Tata Tea Premium tea 250 gm,PBNCTAT0084,Tata Premium Tea 250Gm,active,93
19060,HMIHNKMGL00000014,Mangaldeep Ananth Puja Agarbattis 202 Sticks,PHMIITC0002,Mangal Deep Rose Dhoop 20Sticks,active,109.74
19058,HMIHNKCYC00000002,Cycle Three In One Agarwatti Free Match Box 138 Gm,PHMICYC0006,Cycle Three In One Agarwatti Free Match Box 138 Gm,active,55.56
19057,FSPBDCENG00000023,Engage Mate  Bodylicious Deo Spray 150 ml,PFSPITC0002,Engage Mate Deo 165ml,active,166.66
19056,BTSBDCVIV00000006,"Vivel Aloe Vera Satinsoft Soap, 100 gm (Pack of 5)",PHPCITC0284,Vivel Aloe Vera Soap 100 gm,active,73.46
19045,BNCBNCRED00000010,Red Bull Yellow Edition Energy Drink 250 Ml,PBNCRED0010,Red Bull Yellow Edition Energy Drink 250 Ml,active,115
19036,LQDBNCFRO00000004,Frooti Juice Mango Bottle 2.25 ltr,PLQDPAG0002,Frooti Juice Mango Bottle 2.25 ltr,active,105
19032,DTPDGTWHE00000011,Active Wheel 2 In 1 Clean Fresh Cake 180 gm ,PDTPHUL0004,Active Wheel 2 In 1 Clean Fresh Cake 180 gm,active,10
19031,DTBDGTRIN00000004,Rin Ba  250 gm,PDTBHUL0006,"Rin Bar, 250 gm",active,14
19029,HFWBDCLIF00000025,"Lifebuoy Total 10 Handwash Pump, 190 ml+185 ml Refill Free) ",PHFWHUL0030,Lifebuoy Total 10 Handwash 190 ml free Refill 185 ml,active,77.27
19027,HOKHOKPRI00000001,Pril Dishwash 750 ml Green+Pril Tamarind Shine Specialist 225 Ml,PHOKPRI0002,Pril Dishwash 750 ml Green,active,160
19010,LTCLQCMRM00000001,Mr Muscle 5In1 Toilet Cleaner 500 Ml,PLTCSCJ0002,Mr Muscle 5In1 Toilet Cleaner 500 Ml,active,75
18997,ARFHNKDOD00000006,Odonil Lavender Mist Room Spray 270 ml + Odonil Lavender Mist Room Spray 190 Ml,PARFDBR0004,Odonil Aerosol Lavender 270 ml,active,149
18996,THPDCRDRE00000007,Dabur Lal Dant Manjan 100 gm,PTHPDBR0002,Dabur Lal Dant Manjan 100 gm,active,49
18992,TEABEVTTE00000004,Tata Tea Gold 1Kg,PTNCTAT0042,"TATA TEA GOLD, 1 KG",active,595
18991,TEABEVTTE00000003,Tata Tetley Green Tea Regular 25'S,PTEATET0002,Tetley Green Tea 25N,active,160
18990,TEABEVTTE00000002,Tata Tea Premium Leaf 250gm,PTEATAT0010,Tata Tea Premium Leaf 250 gm,active,125
18988,CTLBNCGEM00000001,Cadbury Gems 10.68 gm,PCTLCAD0002,"Gems, 10.68gm",active,5
18987,BFDSNGMDY00000021,Mother Dairy Milk Toned TP 1ltr Buy1Get1,PSNGMDY0096,Mother Dairy toned milk UHT 1 Ltr,active,75
18982,SHMHARHNS00000019,Head & Shoulders Anti-Dandruff Shampoo Cool Menthol Cools And Energizes Scalp 340ML,PHPCPNG0648,Head & Shoulders Anti-Dandruff Shampoo Cool Menthol Cools And Energizes Scalp 340Ml,active,285
18976,BNCBNCLIP00000010,Lipton Green Tea Honey Lemon 35 Gm,PBNCHUL0168,Lipton Green Tea Bag Honey Lemon ( 25 Tea Bags ),active,143.48
18974,MRRPHGVIC00000003,Vicks Ointment Vapour rub 50 ml,PMRRPNG0002,VICKS OINTMENT VAPORUB 50ml,active,99.36
18973,SBCMHGVEN00000001,Simply Venus 1N ,PHPCPNG0622,Simply Venus 1N,active,54.4
18972,SCAWHGWSP00000018,Whisper Ultra Clean Xl+ 30 Pads ,PSCAPNG0002,Whisper Ultra Clean XL+  30 wings,active,310
18971,DTPDGTARE00000015,Ariel Matic Top Load 1 Kg,PDTPPNG0008,Ariel Matic 1 Kg,active,250
18969,DPNBGMPAM00000025,Pampers Pants Baby Diaper Medium 28P,PHPCPNG0528,Pampers Pants (Medium)    1x28,active,399
18968,DPNBGMPAM00000024,Pampers New Baby Dry Pants 8 Pcs,PDPNPNG0022,Pampers New Baby Dry Pants 10 pcs,active,99
18967,DPNBGMPAM00000023,Pampers Pants Baby Diaper Medium 50P,PDPNPNG0018,Pampers Pants Baby Diaper Medium 54P,active,699
18966,DPNBGMPAM00000022,Pampers Active Baby Pants 20 Pcs Medium,PDPNPNG0014,Pampers Pants Medium 20 pc,active,313.04
18960,LIDLQCARE00000004,Ariel Liquid 1L Front Load,PLIDPNG0002,Ariel Liquid 1L Front Load,active,202.6
18959,LIDLQCARE00000003,Ariel Liquid 1L Top Load,PLIDPNG0004,Ariel Liquid 1L Top Load,active,179.46
18958,LIDLQCARE00000002,Ariel Liquid 500ml Front Load,PLIDPNG0006,Ariel Liquid 500ml Front Load,active,120
18957,LIDLQCARE00000001,Ariel Liquid 500ml Top Load,PLIDPNG0008,Ariel Liquid 500ml Top Load,active,105
18956,ALFSNGRAJ00000008,"Rajdhani Besan, 1 Kg",PALFRAJ0010,"Rajdhani besan, 1 kg",active,129
18955,BNCBNCBFI00000001,B Fizz Pet 160ml,PBNCPAG0042,B Fizz Pet 160ml,active,10
18949,BICPROBRI00000068,Britannia Jim Jam Treat Biscuit 100 gm (Pack Of 5),PBICBRI0020,Treat Jim Jam 100 Gm,active,90.91
18948,HPCHPCVIV00000019,Vivel Lotus oil soap,PHPCITC0242,Vivel Lotus oil soap,active,24
18941,HPCHPCLOC00000489,Shahnaz Hussain total care day long sun block face wash 100 gm,PHPCLOC1128,Shahnaz Hussain total care day long sun block face wash 100 gm,active,165
18939,BFDSNGMDY00000020,Mother Dairy Tadka Chaach 350Ml,PDAIMDY0002,Mother Dairy Tadka Chaach 350Ml,active,9.2
18938,HPCHPCVAS00000021,VASELINE ORIGNNAL JELLY 8.2 ML ,PHPCHUL1364,VASELINE ORIGNNAL JELLY 8.2 ML,active,5
18937,HNKHNKLOC00002031,STAR WHITE CLEAN NAPHTHALENE BALLS 100GM,PHNKLOC4370,STAR WHITE CLEAN NAPHTHALENE BALLS 100GM,active,45
18936,HNKHNKLOC00002030,SS PAPER NAPKIN BOX,PHNKLOC4372,SS PAPER NAPKIN BOX,active,50
18935,HNKHNKLOC00002029,RADHE JYOT BATTI ,PHNKLOC4374,RADHE JYOT BATTI,active,10
18934,HPCHPCFAN00000016,NAVRATNA COOL TALC 12 GM ,PHPCEMA0164,NAVRATNA COOL TALC 12 GM,active,7
18933,HPCHPCLIS00000012,BAND _ AID 1 N ,PHPCJNJ0266,BAND _ AID 1 N,active,2
18929,PROPROLOC00000315,EAGLE  DRY FRUIT BAKERY COOKIES 300GM,PPROLOC0774,EAGLE  DRY FRUIT BAKERY COOKIES 300GM,active,90
18928,PROPROLOC00000314,EAGLE  BAKERY COOKIES 300GM,PPROLOC0776,EAGLE  BAKERY COOKIES 300GM,active,90
18927,PROPROLOC00000313,CHIRAG NAMKEEN 400GM,PPROLOC0778,CHIRAG NAMKEEN 400GM,active,60
18926,BNCBNCLOC00000161,AJANTA  KEWRA WATER 20ML,PBNCLOC0342,AJANTA  KEWRA WATER 20ML,active,30
18923,HPCHPCCOL00000066,COLGATE ZIGZAG NRRM TOOTHBRUSH,PHPCCOL0316,COLGATE ZIGZAG NRRM TOOTHBRUSH,active,35
18922,HPCHPCDRE00000009,DABUR RED  PASTE FOR TEETH  120GM,PHPCDBR0274,DABUR RED  PASTE FOR TEETH  120GM,active,52
18921,HPCHPCFEM00000017,DABUR BABOOL TOOTHPASTE 350GM,PHPCDBR0276,DABUR BABOOL TOOTHPASTE 350GM,active,90
18920,BNCBNCHER00000006,HERSHEYS COCOA NATURAL UNSWEETENED 225GM,PBNCHER0018,HERSHEYS COCOA NATURAL UNSWEETENED 225GM,active,245
18919,HPCHPCLRL00000002,LIRIL LEMON & TEA TREE OIL 3*125GM + 75GM,PHPCHUL1366,LIRIL LEMON & TEA TREE OIL 3*125GM + 75GM,active,153
18918,HPCHPCLAK00000027,LAKME PEACH MILK MOISTURISE 60ML,PHPCHUL1368,LAKME PEACH MILK MOISTURISE 60ML,active,110
18917,HPCHPCLIF00000015,LIFEBUOY  IMMUNITY HAND SANITIZER 190ML,PHPCHUL1370,LIFEBUOY  IMMUNITY HAND SANITIZER 190ML,active,95
18916,BNCBNCHER00000005,HERSHEYS CREAMY MILK 40GM,PBNCHER0020,HERSHEYS CREAMY MILK 40GM,active,55
18915,BNCBNCHER00000004,HERSHEYS COOKIES N CREME 40GM,PBNCHER0022,HERSHEYS COOKIES N CREME 40GM,active,60
18914,HPCHPCPAN00000028,PANTENE ADVANCED HAIRFALL SOLUTION LONG BLACK SHAMPOO 340ML,PHPCPNG0498,PANTENE ADVANCED HAIRFALL SOLUTION LONG BLACK SHAMPOO 340ML,active,225
18913,SNGSNGLOC00000904,DAZZY CHOCO ALMONDS GRAND 7.5*50UNIT ,PSNGLOC2392,DAZZY CHOCO ALMONDS GRAND 7.5*50UNIT,active,100
18912,PROPROKAB00000001,KABIR FOODS FRY POP PANI PURI 160GM,PPROKAB0006,KABIR FOODS FRY POP PANI PURI 160GM,active,150
18911,PROPROFNF00000009,FUNFOODS PASTA & PIZZA SAUCE  800GM,PPROFNF0108,Funfoods Italian Pasta Pizza Sauce 800 gm,active,175
18910,PROPROHAL00000093,HALDIRAMS MOONG DAL 1KG,PPROHAL0700,HALDIRAMS MOONG DAL 1KG,active,250
18909,PROPROHAL00000092,HALDIRAMS NAVRATTAN 1KG+150GM EXTRA,PPROHAL0702,HALDIRAMS NAVRATTAN 1KG+150GM EXTRA,active,205
18908,PROPROHAL00000091,HALDIRAMS KHATTA MEETHA 1+150GMEXTRA,PPROHAL0704,HALDIRAMS KHATTA MEETHA 1+150GMEXTRA,active,205
18907,PROPROSNF00000012,SUNFEAST YIPPEE MASALA PASTA 65GM,PPROITC0212,SUNFEAST YIPPEE MASALA PASTA 65GM,active,25
18906,PROPROSNF00000011,SUNFEAST YIPPEE CREAMY CORN PASTA 65GM,PPROITC0214,SUNFEAST YIPPEE CREAMY CORN PASTA 65GM,active,25
18905,BNCBNCREL00000008,REAL APPLE MINI JUICE 125ML,PBNCDBR0202,REAL APPLE MINI JUICE 125ML,active,10
18904,SNGSNGLOC00000903,BALRAM TIL OIL 200ML,PSNGLOC2394,BALRAM TIL OIL 200ML,active,40
18902,HPCHPCHIM00000219,HIMALAYA NEEM AND TURMERIC SOAP PACK OF 44 300GM,PHPCHIM0574,HIMALAYA NEEM AND TURMERIC SOAP PACK OF 44 300GM,active,109
18899,HPCHPCHIM00000216,Himalaya Lip Balm 10Gm,PHPCHIM0580,Himalaya Lip Balm 10Gm,active,30
18896,HPCHPCHIM00000213,HIMALAYA FOOTCARE CREAM TURMERIC 20 GM ,PHPCHIM0586,HIMALAYA FOOTCARE CREAM TURMERIC 20 GM,active,50
18894,HPCHPCHIM00000211,Himalaya Cocoa Butter Intensive Body Lotion 200Ml,PHPCHIM0590,Himalaya Cocoa Butter Intensive Body Lotion 200Ml,active,130
18892,HPCHPCHIM00000209,HIMALAYA BABY CARE GENTLE BABY WIPES 72 WIPES ,PHPCHIM0594,HIMALAYA BABY CARE GENTLE BABY WIPES 72 WIPES,active,175
18891,HPCHPCHIM00000208,HIMALAYA ALOE& CUCUMBER REFRESHING BODY LOTION 200 ML ,PHPCHIM0596,HIMALAYA ALOE& CUCUMBER REFRESHING BODY LOTION 200 ML,active,130
18890,HPCHPCHIM00000207,HIMALAYA ALMOND AND ROSE SOAP PACK OF 4 300GM,PHPCHIM0598,HIMALAYA ALMOND AND ROSE SOAP PACK OF 4 300GM,active,109
18887,HPCHPCHNS00000029,HEAD & SHOULDERS 2 IN 1 ANTI DANDRUFF SHAMPOO + CONDITIONER ACTIVE PROTECT 360 ML ,PHPCPNG0504,HEAD & SHOULDERS 2 IN 1 ANTI DANDRUFF SHAMPOO + CONDITIONER ACTIVE PROTECT 360 ML,active,310
18886,HPCHPCHED00000014,He Innovator Body Spray Active Man 150Ml,PHPCHED0028,He Innovator Body Spray Active Man 150Ml,active,190
18884,HPCHPCGOD00000011,GODREJ NO 1 KESAR MILK CREME SOAP PACK OF 4 600GM,PHPCGOD0172,GODREJ NO 1 KESAR MILK CREME SOAP PACK OF 4 600GM,active,102
18883,HPCHPCGOD00000010,GODREJ NO 1 ALOE VERA AND LILY PACK OF 4 252 GM,PHPCGOD0174,GODREJ NO 1 ALOE VERA AND LILY PACK OF 4 252 GM,active,40
18879,HPCHPCFIM00000025,FIAMA LEMONGRASS & JOJOBA SHOWER GEL 250 ML (FIAMA MEN COOL BURST SHOWER GEL 100 ML FREE ) ,PHPCFIM0060,FIAMA LEMONGRASS & JOJOBA SHOWER GEL 250 ML (FIAMA MEN COOL BURST SHOWER GEL 100 ML FREE ),active,199
18877,HPCHPCCLA00000002,BAJAJ ALMOND DROPS HAIR OIL 19 ML ,PHPCBAD0078,BAJAJ ALMOND DROPS HAIR OIL 19 ML,active,10
18875,HPCHPCCIN00000020,GODREJ CINTHOL COOL SOAP ( BUY 3 GET 1 FREE ) 3*125  GM 450GM ,PHPCGOD0178,GODREJ CINTHOL COOL SOAP ( BUY 3 GET 1 FREE ) 3*125  GM 450GM,active,129
18874,HPCHPCCIN00000019,GODREJ CINTHOL CONFIDENCE PLUS SOAP 50GM,PHPCGOD0180,GODREJ CINTHOL CONFIDENCE PLUS SOAP 50GM,active,10
18873,HNKHNKGLD00000006,GLADE WILD LAVENDER ROOM FRESHNER 300ML,PHNKSCJ0118,GLADE WILD LAVENDER ROOM FRESHNER 300ML,active,150
18871,HNKHNKGLD00000004,GLADE FLORAL ROOM FRESHNER 300ML,PHNKSCJ0122,GLADE FLORAL ROOM FRESHNER 300ML,active,150
18870,HPCHPCGIL00000038,GILLETTE SERIES COOL WAVE FRESH AFTER SHAVE SPLASH 50ML,PHPCPNG0506,GILLETTE SERIES COOL WAVE FRESH AFTER SHAVE SPLASH 50ML,active,268
18867,HPCHPCGAT00000012,GATSBY SHOCKING ICE WAVE DRY TECH REFRESH BODY SHOWER GEL 250 ML ,PHPCGAT0086,GATSBY SHOCKING ICE WAVE DRY TECH REFRESH BODY SHOWER GEL 250 ML,active,190
18866,HPCHPCGAT00000011,Gatsby Set & Keep Spray Extreme Hold 66Ml,PHPCGAT0088,Gatsby Set & Keep Spray Extreme Hold 66Ml,active,100
18865,HPCHPCGAT00000010,GATSBY SCRUB + BLACK CHARCOAL DRY SHOWER GEL  DEEP CLEAN 250 ML ,PHPCGAT0090,GATSBY SCRUB + BLACK CHARCOAL DRY SHOWER GEL  DEEP CLEAN 250 ML,active,200
18863,HPCHPCGAR00000029,GARNIER LIGHT CPMPLETE LEMON ESSENCE FAIRNESS FACE WASH 100 GM ,PHPCGAR0108,GARNIER LIGHT CPMPLETE LEMON ESSENCE FAIRNESS FACE WASH 100 GM,active,135
18862,HPCHPCGAR00000028,GARNIER LIGHT COMPLETE MOISTURISING SERUM -IN-LOTION 125 ML ,PHPCGAR0110,GARNIER LIGHT COMPLETE MOISTURISING SERUM -IN-LOTION 125 ML,active,149
18858,HNKHNKGAL00000003,GALA TOILEAN TOILET BRUSH 1N ,PHNKGAL0016,GALA TOILEAN TOILET BRUSH 1N,active,109
18857,HNKHNKGAL00000002,GALA DIAMOND LOOPED MOP 1 N,PHNKGAL0018,GALA DIAMOND LOOPED MOP 1 N,active,285
18856,HPCHPCFOG00000042,FOOG MOBILE PACK SOLACE SPRAY 25 ML ,PHPCVIN0172,FOOG MOBILE PACK SOLACE SPRAY 25 ML,active,75
18855,HPCHPCFOG00000041,FOGG TYCOON EAU DE PERFUME 15ML,PHPCVIN0174,FOGG TYCOON EAU DE PERFUME 15ML,active,80
18854,HPCHPCFOG00000040,FOGG SULTAN  EAU DE PERUME 15ML,PHPCVIN0176,FOGG SULTAN  EAU DE PERUME 15ML,active,80
18853,HPCHPCFOG00000039,FOGG PRINCE EAU DE PERFUME 15ML,PHPCVIN0178,FOGG PRINCE EAU DE PERFUME 15ML,active,80
18852,HPCHPCFOG00000038,FOGG NICE MOBILE PACK SPRAY 25ML,PHPCVIN0180,FOGG NICE MOBILE PACK SPRAY 25ML,active,75
18851,HPCHPCFOG00000037,FOGG MOBILE PACK HAPPY SPRAY 25ML,PHPCVIN0182,FOGG MOBILE PACK HAPPY SPRAY 25ML,active,75
18850,HPCHPCFOG00000036,FOGG MOBILE PACK CHARM 25ML,PHPCVIN0184,FOGG MOBILE PACK CHARM 25ML,active,75
18849,HPCHPCFOG00000035,FOGG MOBILE PACK AMAZE 25ML,PHPCVIN0186,FOGG MOBILE PACK AMAZE 25ML,active,75
18848,HPCHPCFOG00000034,FOGG CZAR EAU DE PERFUME 15ML,PHPCVIN0188,FOGG CZAR EAU DE PERFUME 15ML,active,80
18846,HPCHPCFOG00000032,Fogg Bleu Island 120 Ml,PHPCVIN0192,Fogg Bleu Island 120 Ml,active,255
18840,HPCHPCLOC00000488,FAMOUS ROSE PERFUME SOAP PACK OF 4 260GM,PHPCLOC1130,FAMOUS ROSE PERFUME SOAP PACK OF 4 260GM,active,40
18839,HPCHPCLOC00000487,FAMOUS LEMON PERFUME SOAP PACK OF 4 260GM,PHPCLOC1132,FAMOUS LEMON PERFUME SOAP PACK OF 4 260GM,active,40
18838,HPCHPCLOC00000486,FAMOUS JASMINE PERFUME SOAP PACK OF 4 = 65X4,PHPCLOC1134,FAMOUS JASMINE PERFUME SOAP PACK OF 4 = 65X4,active,40
18837,HPCHPCFAL00000026,FAIR & LOVELY BB CREAM 18 GM,PHPCHUL1374,FAIR & LOVELY BB CREAM 18 GM,active,85
18832,HPCHPCEMA00000013,EMAMI KESH KANTI HAIR OIL 60 ML ,PHPCEMA0156,EMAMI KESH KANTI HAIR OIL 60 ML,active,80
18830,HPCHPCEMA00000011,EMAMI DIAMOND SHINE CREAM HAIR COLOUR DARK BROWN 3 .020 ML + 20 ML  ,PHPCEMA0160,EMAMI DIAMOND SHINE CREAM HAIR COLOUR DARK BROWN 3 .020 ML + 20 ML,active,30
18829,HNKHNKLOC00002028,EASY WASH DETERGENT POWDER LEMON 500 GM ,PHNKLOC4376,EASY WASH DETERGENT POWDER LEMON 500 GM,active,30
18828,HNKHNKLOC00002027,EASY WASH DETERGENT POWDER LEMON 200GM,PHNKLOC4378,EASY WASH DETERGENT POWDER LEMON 200GM,active,10
18827,BNCBNCDUK00000005,DUKES BUTTER COOKIES 35GM,PBNCDUK0012,DUKES BUTTER COOKIES 35GM,active,5
18825,HPCHPCDOV00000065,DOVE DAILY SHINE SHAMPOO 7.5ML,PHPCHUL1378,DOVE DAILY SHINE SHAMPOO 7.5ML,active,3
18824,HPCHPCDET00000093,DETTOL ORIGINAL SOAP PACK OF 3 225GM,PHPCRBI0508,DETTOL ORIGINAL SOAP PACK OF 3 225GM,active,84
18822,HPCHPCDET00000091,DETTOL ALOE VERA SOAP PACK OF 3 300GM,PHPCRBI0512,DETTOL ALOE VERA SOAP PACK OF 3 300GM,active,112
18818,PROPROCRM00000009,CREMICA COCONUT COOKIES 400GM,PPROCRM0022,CREMICA COCONUT COOKIES 400GM,active,60
18817,PROPROCRM00000008,CREMICA CASHEW COOKIES 41GM,PPROCRM0024,CREMICA CASHEW COOKIES 41GM,active,5
18816,PROPROCRM00000007,CREMICA BUTTER COOKIES 41 GM ,PPROCRM0026,CREMICA BUTTER COOKIES 41 GM,active,5
18814,HPCHPCCOL00000064,COLGATE TOOTHPASTE 21GM,PHPCCOL0320,COLGATE TOOTHPASTE 21GM,active,10
18813,HPCHPCCOL00000063,COLGATE SUPER FLEXY MEDIUM TOOTH BRUSH 3 N ,PHPCCOL0322,COLGATE SUPER FLEXY MEDIUM TOOTH BRUSH 3 N,active,40
18812,HPCHPCCOL00000062,Colgate Sensitive Plus70 G,PHPCCOL0324,Colgate Sensitive Plus70 G,active,115
18811,HPCHPCCOL00000061,COLGATE PLAX PEPPERMINT FRESH MOUTH WASH 250ML,PHPCCOL0326,COLGATE PLAX PEPPERMINT FRESH MOUTH WASH 250ML,active,120
18810,HPCHPCCOL00000060,COLGATE PLAX FRESH TEA MOUTH WASH 250ML,PHPCCOL0328,COLGATE PLAX FRESH TEA MOUTH WASH 250ML,active,120
18807,HPCHPCCOL00000057,Colgate Active Salt Lemon 200 G,PHPCCOL0334,Colgate Active Salt Lemon 200 G,active,97
18805,HPCHPCCHK00000002,CHIK HAIRFALL EGG WHITE SHAMPOO 6ML,PHPCCAV0080,CHIK HAIRFALL EGG WHITE SHAMPOO 6ML,active,1
18799,HNKHNKBAY00000003,BAYGON COCKROACHES KILLER SPRAY 320ML,PHNKSCJ0126,BAYGON COCKROACHES KILLER SPRAY 320ML,active,160
18795,HPCHPCLOC00000481,ARODENT TOOTHPASTE 50GM,PHPCLOC1144,ARODENT TOOTHPASTE 50GM,active,63
18794,HPCHPCLOC00000480,ARODENT TOOTHPASTE 100GM,PHPCLOC1146,ARODENT TOOTHPASTE 100GM,active,109
18793,HNKHNKLOC00002026,ARO TOOTHPICKS ROUND WOODEN 50 GM ,PHNKLOC4380,ARO TOOTHPICKS ROUND WOODEN 50 GM,active,70
18792,HNKHNKLOC00002025,ARO PREMIUM FACE TISSUE 20 CM * 20 CM 100 N ,PHNKLOC4382,ARO PREMIUM FACE TISSUE 20 CM * 20 CM 100 N,active,150
18791,HNKHNKLOC00002024,ARO HEAVY DUTY SCOURING PADS 6 N ,PHNKLOC4384,ARO HEAVY DUTY SCOURING PADS 6 N,active,60
18790,HNKHNKLOC00002023,ARO GREEN SCRUB PAD 3 N ,PHNKLOC4386,ARO GREEN SCRUB PAD 3 N,active,30
18789,HNKHNKLOC00002022,ARO DISH WASH TUB 500GM,PHNKLOC4388,ARO DISH WASH TUB 500GM,active,48
18788,HNKHNKLOC00002021,ARO CLEANING COMBO 6 N ,PHNKLOC4390,ARO CLEANING COMBO 6 N,active,99
18787,HNKHNKLOC00002020,ARO ALUMINIUM FOIL PAPER 9 METRE,PHNKLOC4392,ARO ALUMINIUM FOIL PAPER 9 METRE,active,90
18786,HNKHNKALL00000007,ALL OUT ULTRA POWER + FAN 45 ML ,PHNKSCJ0128,ALL OUT ULTRA POWER + FAN 45 ML,active,134
18784,HNKHNKALL00000005,ALL OUT ANTI DENGUE COIL 14 N,PHNKSCJ0132,ALL OUT ANTI DENGUE COIL 14 N,active,33
18782,HPCHPCZAN00000005,ZANDU ULTRA POWER BALM 8 ML ,PHPCZAN0012,Jhandu Ultra Power Balm 8 Ml,active,40
18781,BNCBNCLOC00000160,WOODWARDS CELIEBRATED CRIP WATER 130 ML ,PBNCLOC0344,WOODWARDS CELIEBRATED CRIP WATER 130 ML,active,40
18780,HPCHPCLOC00000478,VOLINI PAIN RELIEF GEL 30  GM ,PHPCLOC1150,VOLINI PAIN RELIEF GEL 30  GM,active,105
18777,PROPROVEE00000017,VEEBA CREAMY PEANUT BUTTER 340 GM ,PSASVEE0060,Veeba Peanut Butter Creamy,active,154
18775,HPCHPCPAM00000026,PAMPERS ACTIVE BABY SMALL 46  DIAPERS,PHPCPNG0514,PAMPERS ACTIVE BABY SMALL 46  DIAPERS,active,699
18771,HPCHPCFAN00000015,NAVRATNA SMART COOL BLAST TALC 50 GM ,PHPCEMA0162,NAVRATNA SMART COOL BLAST TALC 50 GM,active,45
18767,HPCHPCMPP00000040,MAMY POKO PANTS MEDIUM 8 PANTS,PHPCMPP0100,MAMY POKO PANTS MEDIUM 8 PANTS,active,99
18765,BNCBNCENO00000006,ENO FRUIT SALT REGULAR 5 GM ,PBNCENO0026,ENO FRUIT SALT REGULAR 5 GM,active,8
18763,BNCBNCLOC00000159,DUMBLE WATER BOTTLE PACK OF 2,PBNCLOC0346,DUMBLE WATER BOTTLE PACK OF 2,active,225
18760,HPCHPCBOR00000018,BORO PLUS ANTISEPTIC CREAM 6 ML ,PHPCEMA0170,BORO PLUS ANTISEPTIC CREAM 6 ML,active,5
18754,SNGSNGPAT00000022,PATANJALI KATARANI RICE 1KG,PSNGPAT0098,PATANJALI KATARANI RICE 1KG,active,59
18753,SNGSNGLOC00000901,OM JEE SALT 1KG,PSNGLOC2398,OM JEE SALT 1KG,active,20
18752,SNGSNGLOC00000900,OM JEE RED CHILLI POWDER 200GM,PSNGLOC2400,OM JEE RED CHILLI POWDER 200GM,active,64
18751,SNGSNGLOC00000899,OM JEE CORIANDER POWDER 200GM,PSNGLOC2402,OM JEE CORIANDER POWDER 200GM,active,50
18750,BNCBNCLOC00000158,MARVEL TEA YELLOW 250GM,PBNCLOC0348,MARVEL TEA YELLOW 250GM,active,120
18748,BNCBNCLOC00000157,LEEFORD BHRINGRAJ TEL 50 ML ,PBNCLOC0350,LEEFORD BHRINGRAJ TEL 50 ML,active,85
